AIC,BIC,likelihood,number of observations,number of classes,number of clusters,purity,purity 2,rand index,entropy (clusters),entropy (classes),precision,recall,F-measure,homogeneity,completeness,V-Measure,NV-Measure,mutual information,normalized mutual information,normalized mutual information 2
-2940.759988089147,-1851.9319924222805,41.18807440664517,40,21,28,0.725,"[(1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (0.5, 2), (0.5, 2), (1.0, 1), (1.0, 1), (0.5, 2), (0.6666666666666666, 3), (0.5, 2), (1.0, 1), (1.0, 1), (1.0, 1), (0.5, 2), (1.0, 1), (1.0, 1), (0.5, 2), (0.5, 2), (1.0, 1), (0.5, 2), (1.0, 1), (1.0, 1), (0.5, 2), (0.5, 2), (1.0, 1), (1.0, 1)]",0.941025641025641,3.259909942183856,2.861011537527429,0.07692307692307693,0.02857142857142857,0.041666666666666664,0.8621773635897808,0.7566771562323805,0.8059895533055244,0.6044921649791433,2.466699384625344,0.8077065776933147,0.8059895533055245
-4984.122277929127,-6561.485512202216,32.26186613363822,76,28,43,0.5921052631578947,"[(0.5, 2), (1.0, 1), (0.5, 2), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (0.3333333333333333, 3), (0.5, 2), (1.0, 1), (1.0, 1), (0.2, 5), (0.5, 2), (0.6666666666666666, 3), (0.5, 2), (1.0, 1), (0.5, 2), (1.0, 1), (1.0, 2), (1.0, 1), (1.0, 1), (0.5, 2), (0.5, 2), (1.0, 1), (0.2, 5), (0.3333333333333333, 3), (1.0, 1), (0.5, 2), (0.25, 4), (0.5, 2), (1.0, 1), (0.5, 2), (1.0, 1), (1.0, 1), (1.0, 1), (0.5, 2), (1.0, 1), (0.3333333333333333, 3), (0.5, 2), (1.0, 1), (1.0, 1)]",0.9382456140350878,3.617167220700589,3.0690614850625026,0.038461538461538464,0.015625,0.022222222222222223,0.7793837978400209,0.6612845495070198,0.7154935618552265,0.46590278446386846,2.391976796032548,0.7179097879592591,0.7154935618552265
-3362.236936775012,-319.7136681559472,23.653787599975374,130,37,53,0.4461538461538462,"[(0.5, 2), (0.5, 2), (1.0, 1), (0.5, 2), (0.3333333333333333, 3), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (0.5, 2), (0.5, 2), (1.0, 1), (0.4, 5), (0.25, 4), (1.0, 1), (0.5, 2), (0.2, 5), (0.5, 2), (0.6666666666666666, 3), (0.5, 2), (1.0, 1), (0.25, 4), (1.0, 1), (0.5, 2), (0.3333333333333333, 3), (0.6, 5), (0.3333333333333333, 3), (0.5, 2), (0.25, 4), (0.25, 4), (0.3333333333333333, 3), (0.3333333333333333, 3), (0.2, 5), (0.25, 4), (1.0, 1), (0.25, 4), (0.25, 4), (0.5, 2), (0.5, 2), (0.5, 2), (1.0, 1), (1.0, 1), (0.5, 2), (0.5, 2), (0.5, 2), (0.4, 5), (0.5, 2), (0.2, 5), (0.3333333333333333, 3), (0.5, 2), (1.0, 1), (1.0, 1)]",0.9478831246273107,3.8281226347127495,3.3402401424834283,0.0425531914893617,0.01948051948051948,0.026726057906458798,0.7059888588123531,0.6160127434182988,0.6579388905519257,0.4593158292532311,2.358172326351087,0.6594680687794912,0.6579388905519258
-12491.506660014833,-3968.066351348421,32.7684143281614,197,40,57,0.3350253807106599,"[(0.3333333333333333, 3), (0.5, 2), (0.5, 2), (0.25, 4), (0.25, 4), (0.5, 2), (1.0, 1), (1.0, 1), (1.0, 1), (0.5, 2), (0.3333333333333333, 3), (0.3333333333333333, 3), (0.3333333333333333, 3), (0.5, 2), (0.4, 5), (0.2, 5), (1.0, 1), (0.3333333333333333, 3), (0.2, 5), (0.5, 2), (0.4, 5), (0.25, 4), (1.0, 1), (0.4, 5), (1.0, 1), (0.25, 4), (0.25, 4), (0.6, 5), (0.3333333333333333, 3), (0.2, 5), (0.2, 5), (0.25, 4), (0.25, 4), (0.25, 4), (0.16666666666666666, 6), (1.0, 1), (0.25, 4), (0.25, 4), (0.2857142857142857, 7), (0.2, 5), (0.3333333333333333, 3), (0.3333333333333333, 3), (0.5, 2), (1.0, 1), (0.6666666666666666, 3), (0.3333333333333333, 3), (0.3333333333333333, 3), (0.25, 4), (0.25, 4), (0.25, 4), (0.3333333333333333, 6), (0.3333333333333333, 3), (0.1, 10), (0.25, 4), (0.4, 5), (0.5, 2), (0.5, 2)]",0.9453019786594841,3.9213793272627893,3.372037748285461,0.03076923076923077,0.013315579227696404,0.01858736059479554,0.6157115752153798,0.5294572395095987,0.5693360607727191,0.39953407773524147,2.0762026736825634,0.5709579239730731,0.5693360607727193
-19708.04178560913,-5992.164879115877,26.01706851061381,227,45,58,0.29955947136563876,"[(0.3333333333333333, 3), (0.2, 5), (0.25, 4), (0.25, 4), (0.25, 4), (0.3333333333333333, 3), (0.5, 2), (1.0, 1), (1.0, 1), (0.3333333333333333, 3), (0.3333333333333333, 3), (0.3333333333333333, 3), (0.25, 4), (0.3333333333333333, 3), (0.3333333333333333, 6), (0.14285714285714285, 7), (0.5, 2), (0.3333333333333333, 3), (0.2, 5), (0.25, 4), (0.4, 5), (0.2, 5), (1.0, 1), (0.5, 6), (1.0, 1), (0.2, 5), (0.25, 4), (0.6, 5), (0.3333333333333333, 3), (0.2, 5), (0.2, 5), (0.25, 4), (0.2, 5), (0.25, 4), (0.14285714285714285, 7), (1.0, 1), (0.2, 5), (0.5, 2), (0.25, 4), (0.2857142857142857, 7), (0.2, 5), (0.25, 4), (0.3333333333333333, 3), (0.3333333333333333, 3), (1.0, 1), (0.6666666666666666, 3), (0.3333333333333333, 3), (0.3333333333333333, 3), (0.25, 4), (0.25, 4), (0.2, 5), (0.3333333333333333, 6), (0.3333333333333333, 3), (0.1, 10), (0.2, 5), (0.3333333333333333, 6), (0.5, 2), (0.3333333333333333, 3)]",0.9467077306927605,3.9578552359920147,3.4429028671141646,0.028639618138424822,0.012345679012345678,0.017253774263120056,0.5929555716199236,0.515806747815491,0.5516971124200691,0.42804086308453637,2.0414884376015534,0.553037507766289,0.551697112420069
-13412.085666010753,-4851.662990195988,38.481844846157244,250,50,58,0.276,"[(0.3333333333333333, 3), (0.2, 5), (0.25, 4), (0.2, 5), (0.25, 4), (0.3333333333333333, 3), (0.5, 2), (1.0, 1), (1.0, 1), (0.25, 4), (0.3333333333333333, 3), (0.25, 4), (0.25, 4), (0.3333333333333333, 3), (0.25, 8), (0.1, 10), (0.5, 2), (0.3333333333333333, 3), (0.2, 5), (0.25, 4), (0.4, 5), (0.2, 5), (1.0, 1), (0.5, 6), (1.0, 1), (0.2, 5), (0.25, 4), (0.6, 5), (0.3333333333333333, 3), (0.2, 5), (0.2, 5), (0.25, 4), (0.2, 5), (0.2, 5), (0.125, 8), (1.0, 1), (0.16666666666666666, 6), (0.3333333333333333, 3), (0.25, 4), (0.25, 8), (0.14285714285714285, 7), (0.25, 4), (0.3333333333333333, 3), (0.25, 4), (1.0, 1), (0.6666666666666666, 3), (0.3333333333333333, 3), (0.25, 4), (0.2, 5), (0.25, 4), (0.2, 5), (0.25, 8), (0.3333333333333333, 3), (0.18181818181818182, 11), (0.2, 5), (0.3333333333333333, 6), (0.3333333333333333, 3), (0.25, 4)]",0.945285140562249,3.9437263620167973,3.490221626212332,0.025925925925925925,0.011754827875734676,0.016175621028307337,0.5682204161352888,0.502878496832765,0.5335563789230077,0.45996239562328245,1.9832151848507558,0.5345519888053942,0.5335563789230077
-23161.827059010637,-22218.89692586992,45.97283232704938,294,50,58,0.25170068027210885,"[(0.3333333333333333, 3), (0.3333333333333333, 6), (0.2, 5), (0.16666666666666666, 6), (0.2, 5), (0.3333333333333333, 3), (0.5, 2), (1.0, 1), (0.5, 2), (0.16666666666666666, 6), (0.3333333333333333, 3), (0.14285714285714285, 7), (0.25, 4), (0.25, 4), (0.25, 8), (0.1, 10), (0.5, 2), (0.3333333333333333, 3), (0.2222222222222222, 9), (0.2, 5), (0.3333333333333333, 6), (0.2, 5), (0.5, 2), (0.42857142857142855, 7), (0.5, 2), (0.2, 5), (0.25, 4), (0.6, 5), (0.3333333333333333, 3), (0.16666666666666666, 6), (0.16666666666666666, 6), (0.2, 5), (0.2, 5), (0.3333333333333333, 6), (0.125, 8), (0.3333333333333333, 6), (0.16666666666666666, 6), (0.2, 5), (0.25, 4), (0.2222222222222222, 9), (0.14285714285714285, 7), (0.16666666666666666, 6), (0.4, 5), (0.25, 4), (0.5, 2), (0.6666666666666666, 3), (0.25, 4), (0.25, 4), (0.2, 5), (0.25, 4), (0.2, 5), (0.2222222222222222, 9), (0.3333333333333333, 3), (0.15384615384615385, 13), (0.14285714285714285, 7), (0.3333333333333333, 6), (0.25, 4), (0.25, 4)]",0.9441387476492303,3.9655028850458667,3.5127345912421526,0.026917900403768506,0.011743981209630064,0.016353229762878167,0.536075907867565,0.4748684945355061,0.5036193063054877,0.43415457440128247,1.8830923850979369,0.5045449031809015,0.5036193063054878
