AIC,BIC,likelihood,number of observations,number of classes,number of clusters,purity,purity 2,rand index,entropy (clusters),entropy (classes),precision,recall,F-measure,homogeneity,completeness,V-Measure,NV-Measure,mutual information,normalized mutual information,normalized mutual information 2
-3377.2419560198723,-2180.5549962487526,8.49703950243194,40,21,29,0.775,"[(1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (0.5, 2), (1.0, 1), (0.5, 2), (1.0, 1), (1.0, 1), (0.5, 2), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (0.5, 2), (1.0, 2), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (0.3333333333333333, 3), (0.5, 2), (0.6666666666666666, 3), (0.5, 2), (1.0, 1), (1.0, 1)]",0.9435897435897436,3.28148609761774,2.861011537527429,0.15384615384615385,0.05714285714285714,0.08333333333333333,0.8818324798744497,0.7688385152442969,0.8214680896747627,0.5948562028679316,2.522932899087225,0.8233995230268647,0.8214680896747628
-739.3929969077033,-4192.676053640657,19.391857285912145,76,28,42,0.5921052631578947,"[(0.5, 2), (1.0, 1), (0.3333333333333333, 3), (1.0, 1), (0.25, 4), (1.0, 1), (0.5, 2), (1.0, 1), (1.0, 1), (0.5, 2), (1.0, 1), (0.5, 2), (1.0, 2), (1.0, 1), (0.5, 2), (0.5, 2), (0.5, 2), (1.0, 1), (1.0, 1), (0.3333333333333333, 3), (0.6666666666666666, 3), (0.5, 2), (1.0, 1), (0.5, 2), (0.3333333333333333, 3), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (0.5, 2), (1.0, 1), (1.0, 1), (0.3333333333333333, 3), (1.0, 1), (0.3333333333333333, 3), (0.5, 4), (0.5, 2), (0.5, 2), (0.5, 2), (0.3333333333333333, 3), (1.0, 1)]",0.9407017543859649,3.625873682303858,3.0690614850625026,0.06382978723404255,0.0234375,0.03428571428571429,0.7881640640589662,0.6671285833037456,0.7226131134785161,0.48174207565234406,2.418923972913708,0.7251253515541851,0.7226131134785161
-2852.870298878814,-12585.705193839747,17.324179554899978,130,37,49,0.4153846153846154,"[(0.3333333333333333, 3), (0.5, 2), (0.3333333333333333, 3), (0.5, 2), (1.0, 1), (0.25, 4), (0.5, 2), (0.25, 4), (1.0, 1), (0.5, 2), (1.0, 1), (0.6666666666666666, 3), (0.5, 2), (0.25, 4), (0.5, 4), (0.5, 2), (1.0, 1), (0.5, 2), (0.5, 4), (0.3333333333333333, 3), (0.5, 2), (0.5, 2), (0.5, 2), (0.5, 2), (0.3333333333333333, 3), (0.6666666666666666, 3), (0.2, 5), (0.25, 4), (0.3333333333333333, 3), (1.0, 1), (0.3333333333333333, 3), (0.5, 2), (0.3333333333333333, 3), (0.5, 2), (0.3333333333333333, 3), (0.5, 2), (0.5, 2), (1.0, 1), (0.5, 2), (0.25, 4), (1.0, 1), (0.25, 4), (1.0, 1), (0.5, 4), (0.25, 4), (0.25, 4), (0.3333333333333333, 3), (0.2, 5), (0.3333333333333333, 3)]",0.9480023852116876,3.7996722721203025,3.3402401424834283,0.036231884057971016,0.016233766233766232,0.02242152466367713,0.6962663996691708,0.6120783087272902,0.6514637275607119,0.49192159019890486,2.325696978037375,0.6528166360726001,0.6514637275607119
-16887.856868413433,-2712.280599026764,46.13885202468698,197,40,51,0.30456852791878175,"[(0.16666666666666666, 6), (0.5, 2), (0.2, 5), (0.5, 2), (0.5, 2), (0.25, 4), (0.5, 2), (0.16666666666666666, 6), (0.5, 2), (0.5, 2), (0.25, 4), (0.5, 4), (1.0, 1), (0.3333333333333333, 3), (0.4, 5), (0.4, 5), (0.5, 2), (0.5, 2), (0.3333333333333333, 3), (0.2857142857142857, 7), (0.3333333333333333, 3), (0.5, 2), (0.3333333333333333, 3), (0.5, 2), (0.16666666666666666, 6), (0.3333333333333333, 3), (0.2, 5), (0.6, 5), (0.16666666666666666, 6), (0.16666666666666666, 6), (0.3333333333333333, 3), (0.3333333333333333, 3), (0.3333333333333333, 6), (0.5, 4), (0.2, 5), (0.25, 4), (0.25, 4), (0.3333333333333333, 3), (0.5, 2), (0.3333333333333333, 3), (0.2, 5), (0.25, 4), (0.3333333333333333, 3), (0.16666666666666666, 6), (0.5, 2), (0.4, 5), (0.2, 5), (0.25, 4), (0.25, 4), (0.16666666666666666, 6), (0.16666666666666666, 6)]",0.9445250181290791,3.8502007519104007,3.372037748285461,0.03216374269005848,0.014647137150466045,0.020128087831655993,0.5966899767261,0.5225860299740562,0.5571849020187901,0.43700776628924715,2.0120611255439824,0.5584101056236398,0.5571849020187901
-15101.77354990831,-749.6403946907893,25.000286405694787,227,45,51,0.27312775330396477,"[(0.16666666666666666, 6), (0.5, 2), (0.2, 5), (0.3333333333333333, 3), (0.5, 2), (0.16666666666666666, 6), (0.3333333333333333, 3), (0.16666666666666666, 6), (0.5, 2), (0.5, 2), (0.2, 5), (0.5, 4), (0.5, 2), (0.2, 5), (0.3333333333333333, 6), (0.4, 5), (0.3333333333333333, 3), (0.5, 2), (0.3333333333333333, 3), (0.25, 8), (0.2, 5), (0.5, 2), (0.3333333333333333, 3), (0.6666666666666666, 3), (0.16666666666666666, 6), (0.3333333333333333, 3), (0.16666666666666666, 6), (0.6, 5), (0.14285714285714285, 7), (0.14285714285714285, 7), (0.3333333333333333, 3), (0.25, 4), (0.2857142857142857, 7), (0.5, 4), (0.2, 5), (0.25, 4), (0.4, 5), (0.3333333333333333, 3), (0.5, 2), (0.25, 4), (0.16666666666666666, 6), (0.2, 5), (0.2, 5), (0.16666666666666666, 6), (0.3333333333333333, 3), (0.2857142857142857, 7), (0.2, 5), (0.25, 4), (0.2, 5), (0.16666666666666666, 6), (0.14285714285714285, 7)]",0.9451093524618923,3.859384106245212,3.4429028671141646,0.02813852813852814,0.013374485596707819,0.01813110181311018,0.5672324699721139,0.5060201947836798,0.5348807310126316,0.47195358618761607,1.9529262971872399,0.5357528207512461,0.5348807310126314
-9700.293807197568,-6026.33140073342,14.245946675228543,250,50,52,0.268,"[(0.125, 8), (0.3333333333333333, 3), (0.5, 2), (0.2, 5), (0.3333333333333333, 3), (0.3333333333333333, 3), (0.16666666666666666, 6), (0.3333333333333333, 3), (0.16666666666666666, 6), (0.5, 2), (0.5, 2), (0.3333333333333333, 6), (0.5, 4), (0.5, 2), (0.2, 5), (0.2857142857142857, 7), (0.4, 5), (0.3333333333333333, 3), (0.5, 2), (0.3333333333333333, 3), (0.25, 8), (0.16666666666666666, 6), (0.3333333333333333, 3), (0.3333333333333333, 3), (0.6666666666666666, 3), (0.16666666666666666, 6), (0.25, 4), (0.14285714285714285, 7), (0.42857142857142855, 7), (0.125, 8), (0.14285714285714285, 7), (0.3333333333333333, 3), (0.25, 4), (0.2857142857142857, 7), (0.4, 5), (0.3333333333333333, 6), (0.25, 4), (0.3333333333333333, 6), (0.5, 4), (0.5, 2), (0.2, 5), (0.16666666666666666, 6), (0.2, 5), (0.3333333333333333, 6), (0.16666666666666666, 6), (0.25, 4), (0.2857142857142857, 7), (0.2, 5), (0.2, 5), (0.2, 5), (0.16666666666666666, 6), (0.14285714285714285, 7)]",0.9448995983935743,3.879524018557236,3.490221626212332,0.03046594982078853,0.014273719563392108,0.019439679817038306,0.5555809247272381,0.4998295021035049,0.52623269568883,0.505992976623875,1.939100558594052,0.5269684402168884,0.52623269568883
-26939.304446577447,-20864.37828178113,10.143739945356401,294,50,53,0.24149659863945577,"[(0.125, 8), (0.2, 5), (0.5, 2), (0.16666666666666666, 6), (0.25, 4), (0.3333333333333333, 3), (0.125, 8), (0.5, 4), (0.14285714285714285, 7), (0.3333333333333333, 3), (0.3333333333333333, 3), (0.3333333333333333, 6), (0.5, 4), (0.5, 2), (0.2, 5), (0.2222222222222222, 9), (0.4, 5), (0.3333333333333333, 3), (0.5, 2), (0.2857142857142857, 7), (0.25, 8), (0.14285714285714285, 7), (0.25, 4), (0.3333333333333333, 3), (0.6666666666666666, 3), (0.16666666666666666, 6), (0.2, 5), (0.1111111111111111, 9), (0.375, 8), (0.125, 8), (0.14285714285714285, 7), (0.3333333333333333, 3), (0.2, 5), (0.2857142857142857, 7), (0.3333333333333333, 6), (0.5, 2), (0.3333333333333333, 6), (0.14285714285714285, 7), (0.2222222222222222, 9), (0.3333333333333333, 6), (0.5, 2), (0.2, 5), (0.125, 8), (0.16666666666666666, 6), (0.375, 8), (0.16666666666666666, 6), (0.25, 4), (0.25, 8), (0.16666666666666666, 6), (0.2, 5), (0.125, 8), (0.16666666666666666, 6), (0.14285714285714285, 7)]",0.9433493533932344,3.894605059612011,3.5127345912421526,0.02937420178799489,0.013505578391074574,0.01850362027353178,0.5199198439430106,0.4689411102120273,0.4931164241351439,0.4652041737123999,1.8263404204918352,0.49377301347876373,0.4931164241351439
