AIC,BIC,likelihood,number of observations,number of classes,number of clusters,purity,purity 2,rand index,entropy (clusters),entropy (classes),precision,recall,F-measure,homogeneity,completeness,V-Measure,NV-Measure,mutual information,normalized mutual information,normalized mutual information 2
56008.53064770444,114232.64982828239,161.76836690369447,40,21,26,0.95,"[(0.7142857142857143, 7), (1.0, 2), (1.0, 3), (1.0, 2), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 4), (1.0, 1), (1.0, 1), (1.0, 2), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1)]",0.9692307692307692,3.0233477431831677,2.861011537527429,0.6666666666666666,0.6285714285714286,0.6470588235294118,0.951291864711999,0.9002130193702039,0.925047866950892,0.7471540463834128,2.7216570004970113,0.9254000874404001,0.925047866950892
57091.56231998775,149805.8038632377,147.80551105271215,76,28,30,0.7631578947368421,"[(1.0, 1), (1.0, 4), (0.5, 2), (1.0, 2), (0.3333333333333333, 6), (1.0, 1), (1.0, 1), (1.0, 2), (0.5, 2), (1.0, 2), (0.5714285714285714, 7), (0.6666666666666666, 3), (0.5, 4), (0.6666666666666666, 9), (1.0, 2), (0.5, 2), (1.0, 1), (0.875, 8), (1.0, 3), (1.0, 3), (1.0, 1), (1.0, 1), (1.0, 1), (0.5, 2), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1)]",0.9540350877192982,3.109013580231706,3.0690614850625026,0.4883720930232558,0.4921875,0.490272373540856,0.8357114080706083,0.8249721749191283,0.830307067502332,0.7749532630021765,2.5648496951368562,0.8303244293170814,0.830307067502332
61340.997785054096,202025.1054588554,141.46539313440732,130,37,37,0.6538461538461539,"[(1.0, 1), (0.3333333333333333, 9), (0.4, 5), (1.0, 2), (1.0, 3), (1.0, 1), (1.0, 1), (1.0, 2), (0.5, 2), (1.0, 2), (0.5, 8), (0.5, 2), (0.5, 4), (0.29411764705882354, 17), (1.0, 1), (1.0, 1), (0.875, 8), (1.0, 3), (0.6363636363636364, 11), (0.5384615384615384, 13), (0.5, 4), (1.0, 4), (1.0, 1), (0.8333333333333334, 6), (1.0, 1), (1.0, 2), (0.75, 4), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (0.6666666666666666, 3), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1)]",0.9447823494335122,3.174337255995347,3.3402401424834283,0.3176470588235294,0.4383116883116883,0.3683492496589359,0.7541724448313423,0.7935883529145117,0.7733785080729132,0.7733785080729132,2.5191170745805183,0.7736294127728182,0.7733785080729134
59822.96961089043,247021.3966123443,137.59144768809534,197,40,43,0.5685279187817259,"[(0.4, 10), (0.2857142857142857, 7), (0.4, 5), (1.0, 2), (1.0, 2), (1.0, 1), (0.5, 2), (1.0, 2), (0.5, 2), (1.0, 2), (0.5, 6), (1.0, 1), (0.5, 4), (0.7272727272727273, 11), (1.0, 1), (0.3333333333333333, 3), (0.32, 25), (0.625, 8), (0.5833333333333334, 12), (0.75, 4), (0.8888888888888888, 9), (1.0, 4), (1.0, 1), (0.3, 10), (1.0, 1), (0.375, 8), (0.7333333333333333, 15), (0.2857142857142857, 14), (1.0, 4), (0.5, 2), (0.3333333333333333, 6), (0.5, 2), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1)]",0.9414689733761525,3.287926863037226,3.372037748285461,0.288268156424581,0.34354194407456723,0.3134872417982989,0.6996450058661858,0.717543141455659,0.7084810529380972,0.6590521422679974,2.359229370180181,0.7085375610459801,0.7084810529380972
64985.13212852506,282972.92589116393,137.24420236007697,227,45,48,0.5859030837004405,"[(0.5833333333333334, 12), (0.25, 8), (1.0, 2), (1.0, 2), (0.6666666666666666, 3), (1.0, 1), (0.42857142857142855, 7), (1.0, 2), (0.5, 2), (0.5, 2), (1.0, 3), (0.6666666666666666, 3), (1.0, 1), (0.7857142857142857, 14), (1.0, 1), (0.3333333333333333, 15), (0.3333333333333333, 24), (0.3333333333333333, 6), (0.5833333333333334, 12), (0.6666666666666666, 9), (0.8888888888888888, 9), (1.0, 4), (1.0, 1), (0.3333333333333333, 9), (1.0, 1), (0.2857142857142857, 14), (0.7333333333333333, 15), (1.0, 4), (1.0, 3), (1.0, 1), (1.0, 1), (0.5, 2), (1.0, 2), (1.0, 1), (0.5, 2), (0.6666666666666666, 3), (0.5, 2), (0.25, 8), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (0.5714285714285714, 7), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1)]",0.9461619430041713,3.391109583949623,3.4429028671141646,0.3065279091769158,0.3333333333333333,0.31936914736323313,0.704544660522941,0.7153053511468134,0.7098842295339473,0.6655164651880755,2.4256788317244093,0.7099046173916428,0.7098842295339471
56967.59921305705,276428.5650751501,135.3488015738859,250,50,47,0.572,"[(0.5384615384615384, 13), (0.3333333333333333, 9), (1.0, 1), (1.0, 2), (0.4, 5), (1.0, 1), (0.7857142857142857, 14), (1.0, 2), (1.0, 1), (0.5, 2), (1.0, 3), (0.5, 4), (0.5384615384615384, 13), (0.4, 5), (0.5, 4), (0.3125, 16), (0.3333333333333333, 24), (0.42857142857142855, 7), (0.8666666666666667, 15), (0.8181818181818182, 11), (0.8888888888888888, 9), (1.0, 4), (0.5, 2), (0.3076923076923077, 13), (1.0, 1), (0.4444444444444444, 9), (0.6, 5), (0.23529411764705882, 17), (1.0, 2), (0.5, 4), (1.0, 4), (1.0, 1), (0.4, 5), (0.6666666666666666, 6), (0.3333333333333333, 3), (1.0, 1), (1.0, 2), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1)]",0.9466666666666667,3.3962695429713934,3.490221626212332,0.31134352373290425,0.3249370277078086,0.3179950698438784,0.6933620135739869,0.7125427072118701,0.7028215197310433,0.6606522285471808,2.4199870945700575,0.7028869370175278,0.7028215197310433
53521.924860244486,297739.57985503174,134.48312098597876,294,50,50,0.5374149659863946,"[(0.4375, 16), (0.375, 8), (0.5, 2), (1.0, 2), (0.5, 2), (1.0, 1), (0.7692307692307693, 13), (1.0, 2), (0.5, 2), (0.2, 10), (1.0, 3), (0.6666666666666666, 3), (0.3333333333333333, 6), (0.2962962962962963, 27), (0.3, 10), (0.35294117647058826, 17), (0.23076923076923078, 26), (0.5, 8), (0.8461538461538461, 13), (0.75, 12), (0.8888888888888888, 9), (1.0, 4), (0.5, 6), (0.5833333333333334, 12), (0.5714285714285714, 14), (0.4444444444444444, 9), (1.0, 1), (1.0, 4), (0.4, 5), (0.4, 5), (1.0, 5), (1.0, 2), (1.0, 2), (0.3333333333333333, 3), (0.25, 8), (0.5, 2), (0.6666666666666666, 3), (1.0, 1), (0.75, 4), (1.0, 1), (1.0, 1), (1.0, 2), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1)]",0.9419795221843004,3.46268197857669,3.5127345912421526,0.25966183574879226,0.2524955960070464,0.25602857993450434,0.6692195039409797,0.6788929838695926,0.6740215375232983,0.6740215375232983,2.3507905006273937,0.6740388904909125,0.6740215375232983
