AIC,BIC,likelihood,number of observations,number of classes,number of clusters,purity,purity 2,rand index,entropy (clusters),entropy (classes),precision,recall,F-measure,homogeneity,completeness,V-Measure,NV-Measure,mutual information,normalized mutual information,normalized mutual information 2
88825.73345533594,184517.64332543156,306.1783318083008,40,21,11,0.4,"[(1.0, 1), (1.0, 1), (0.5, 2), (1.0, 1), (0.4, 5), (1.0, 1), (0.5, 2), (0.25, 4), (1.0, 3), (1.0, 1), (0.15789473684210525, 19)]",0.7294871794871794,1.7987511241375227,2.861011537527429,0.041666666666666664,0.22857142857142856,0.07048458149779736,0.42117613057534614,0.66990355293593,0.517189331903302,0.2709086976636344,1.2049897689072244,0.531175475981555,0.5171893319033021
208081.52778858435,508219.3829506163,325.4373171803661,76,28,25,0.42105263157894735,"[(1.0, 1), (0.5, 2), (1.0, 1), (0.5, 2), (1.0, 1), (1.0, 1), (0.3333333333333333, 3), (0.6666666666666666, 3), (0.5, 2), (0.4, 5), (0.2, 5), (0.25, 4), (0.5, 2), (0.2857142857142857, 7), (0.3333333333333333, 3), (0.5, 2), (0.2727272727272727, 11), (0.25, 4), (0.5, 2), (1.0, 1), (1.0, 1), (0.5, 4), (0.4, 5), (0.5, 2), (0.5, 2)]",0.9126315789473685,2.991875635666705,3.0690614850625026,0.07092198581560284,0.078125,0.07434944237918216,0.6194907046321685,0.6354726243549713,0.6273798998634303,0.5601606248780628,1.901255061940819,0.6274307801153164,0.6273798998634303
249652.437883046,722311.00888609,307.72908506520776,130,37,32,0.45384615384615384,"[(1.0, 1), (1.0, 1), (1.0, 2), (1.0, 3), (0.5, 2), (0.5, 2), (0.6666666666666666, 3), (0.5, 2), (0.5, 2), (0.5, 2), (1.0, 1), (0.5, 4), (1.0, 1), (0.5, 2), (0.5, 4), (1.0, 1), (0.18518518518518517, 27), (0.6666666666666666, 3), (0.75, 4), (0.8, 5), (0.5, 4), (0.4, 5), (0.3333333333333333, 3), (0.4, 5), (0.5, 4), (0.25, 4), (0.2857142857142857, 7), (0.5, 2), (0.5714285714285714, 7), (0.42857142857142855, 7), (0.2, 5), (0.4, 5)]",0.9138938580799046,3.116515809355699,3.3402401424834283,0.10192307692307692,0.17207792207792208,0.1280193236714976,0.610871048973947,0.6547234554493008,0.6320375169461188,0.5466270416831298,2.0404559996637377,0.632417270493273,0.6320375169461186
271793.07845352613,914437.5267055138,303.7586841281063,197,40,38,0.38071065989847713,"[(1.0, 1), (1.0, 1), (0.3333333333333333, 3), (0.5, 2), (1.0, 1), (0.5, 4), (0.5, 2), (0.3333333333333333, 3), (0.5, 2), (0.5, 4), (0.2857142857142857, 7), (0.4, 5), (0.15384615384615385, 26), (0.3333333333333333, 3), (0.2, 10), (0.5, 10), (0.375, 8), (0.2, 5), (0.3333333333333333, 3), (0.5, 4), (0.3333333333333333, 3), (0.5, 6), (0.4, 5), (0.4, 5), (0.25, 4), (0.2857142857142857, 7), (0.5714285714285714, 7), (0.5, 6), (0.5, 2), (0.42857142857142855, 7), (0.2857142857142857, 7), (0.75, 4), (0.3333333333333333, 3), (0.375, 8), (0.6666666666666666, 3), (0.4, 5), (0.75, 4), (0.2857142857142857, 7)]",0.930228944369626,3.4081495947754687,3.372037748285461,0.09620596205962059,0.09454061251664447,0.09536601746138348,0.5633134851661817,0.5573447653267545,0.5603132302952168,0.532297568780456,1.8995143360986069,0.5603211777144799,0.560313230295217
373788.3924162719,1255880.8444685896,311.2546422549077,227,45,50,0.40969162995594716,"[(1.0, 1), (1.0, 1), (1.0, 1), (0.5, 2), (0.5, 4), (0.6666666666666666, 3), (0.6, 5), (1.0, 1), (0.6, 5), (0.5, 4), (0.4444444444444444, 9), (0.2857142857142857, 7), (0.5, 4), (0.3333333333333333, 3), (0.2727272727272727, 11), (0.2, 5), (1.0, 1), (0.4, 5), (0.42857142857142855, 7), (0.3333333333333333, 6), (0.4, 5), (0.5, 2), (0.3333333333333333, 3), (0.16666666666666666, 6), (0.5, 2), (1.0, 1), (1.0, 1), (0.75, 4), (0.3333333333333333, 6), (0.16666666666666666, 6), (0.1875, 16), (0.5, 2), (0.5, 4), (0.25, 4), (0.5, 2), (0.5, 2), (0.25, 4), (0.3333333333333333, 6), (0.2857142857142857, 7), (0.4166666666666667, 12), (0.5, 4), (0.6666666666666666, 3), (0.5, 4), (0.3333333333333333, 6), (0.2857142857142857, 7), (0.3333333333333333, 6), (0.6, 5), (0.5, 4), (0.5, 4), (0.75, 4)]",0.9438618377451171,3.722756489865799,3.4429028671141646,0.12012987012987013,0.07613168724279835,0.09319899244332494,0.6170314221239588,0.5706468467956897,0.5929333635601256,0.5336400272041131,2.124379252330108,0.5933860761838765,0.5929333635601256
361784.2222005944,1268732.960135098,306.62755559881117,250,50,50,0.36,"[(1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (0.5, 2), (0.25, 4), (0.3333333333333333, 6), (0.5, 4), (0.4, 5), (0.3333333333333333, 3), (1.0, 1), (0.6666666666666666, 3), (0.5, 4), (0.3, 10), (0.3333333333333333, 3), (0.6, 5), (0.5, 2), (0.6666666666666666, 3), (0.6666666666666666, 3), (0.4, 5), (0.25, 4), (0.38461538461538464, 13), (0.2, 5), (0.375, 8), (0.4, 5), (0.3333333333333333, 6), (0.3333333333333333, 3), (0.42857142857142855, 7), (0.5, 4), (0.25, 4), (0.5, 6), (0.4, 5), (0.3333333333333333, 3), (0.5, 8), (0.2, 5), (0.3333333333333333, 6), (0.125, 8), (0.5, 4), (0.2, 5), (0.2857142857142857, 7), (0.4, 5), (0.5, 4), (0.25, 4), (0.3333333333333333, 6), (0.6666666666666666, 3), (0.25, 4), (0.23529411764705882, 17), (0.3333333333333333, 3), (0.1, 20)]",0.9397269076305221,3.6988081615361783,3.490221626212332,0.08685162846803378,0.060453400503778336,0.07128712871287128,0.5722308895312854,0.5399611276404601,0.5556278621163725,0.5556278621163725,1.997212625828812,0.5558618860670486,0.5556278621163726
427285.1796116551,1546754.5395440191,307.02520474208313,294,50,59,0.391156462585034,"[(1.0, 1), (0.25, 4), (0.5, 2), (1.0, 1), (0.3333333333333333, 3), (0.14285714285714285, 21), (0.3333333333333333, 3), (0.10526315789473684, 19), (0.5, 2), (1.0, 2), (0.5, 2), (0.5, 2), (0.4, 15), (1.0, 2), (0.375, 8), (0.5, 6), (0.3333333333333333, 3), (0.6666666666666666, 3), (0.5, 2), (1.0, 1), (0.4, 5), (0.25, 4), (0.5, 4), (0.5, 4), (0.5, 2), (0.3333333333333333, 3), (0.8, 5), (0.42857142857142855, 7), (0.25, 4), (0.5, 4), (0.6666666666666666, 3), (0.5, 2), (0.4, 5), (0.25, 4), (0.5, 2), (0.4, 5), (0.2857142857142857, 7), (1.0, 3), (0.6666666666666666, 3), (0.6666666666666666, 6), (0.3333333333333333, 6), (0.5, 4), (0.5, 2), (0.6, 5), (0.6, 5), (0.3333333333333333, 6), (0.25, 4), (0.3333333333333333, 6), (0.5, 4), (0.5, 4), (0.4, 5), (0.2727272727272727, 11), (0.3333333333333333, 9), (0.3, 10), (0.375, 8), (0.25, 8), (0.3333333333333333, 6), (0.6666666666666666, 3), (0.25, 4)]",0.9423045668779457,3.8498563287188086,3.5127345912421526,0.11591355599214145,0.06928948913681739,0.08673281881661155,0.6006905255667035,0.5480896448132639,0.5731858283933495,0.4857507020282623,2.110066387789588,0.5737876408572665,0.5731858283933494
