AIC,BIC,likelihood,number of observations,number of classes,number of clusters,purity,purity 2,rand index,entropy (clusters),entropy (classes),precision,recall,F-measure,homogeneity,completeness,V-Measure,NV-Measure,mutual information,normalized mutual information,normalized mutual information 2
14307.537174610105,34460.93570055171,119.48078531737369,40,21,9,0.35,"[(1.0, 1), (0.5, 2), (1.0, 1), (0.5, 4), (0.5, 2), (0.2, 25), (1.0, 1), (0.5, 2), (0.5, 2)]",0.6064102564102564,1.399823191347333,2.861011537527429,0.06129032258064516,0.5428571428571428,0.11014492753623188,0.3641715248375878,0.744307524435615,0.48905860024965064,0.20959654296413602,1.0418989341992955,0.5206300088563931,0.48905860024965064
27670.131220453928,86388.29626228746,149.44650512859258,76,28,19,0.35526315789473684,"[(1.0, 1), (1.0, 1), (0.3333333333333333, 3), (0.3, 10), (0.5, 2), (0.3333333333333333, 3), (0.3333333333333333, 3), (0.14285714285714285, 7), (0.5, 4), (0.5, 4), (0.4, 5), (1.0, 1), (1.0, 1), (0.16666666666666666, 6), (0.3333333333333333, 6), (0.4, 5), (0.5, 2), (0.16666666666666666, 6), (0.3333333333333333, 6)]",0.9028070175438596,2.758440148597464,3.0690614850625026,0.05917159763313609,0.078125,0.06734006734006734,0.5434298344914428,0.6046241662047968,0.5723960900287562,0.38841163251951316,1.6678195748715774,0.5732109651517487,0.5723960900287562
52968.60493130897,186048.01124250208,153.2669041103501,130,37,35,0.4461538461538462,"[(1.0, 1), (0.3333333333333333, 3), (1.0, 1), (0.5, 4), (0.2, 5), (0.5, 2), (0.3333333333333333, 3), (0.5, 4), (0.6, 5), (0.5, 2), (0.6, 5), (0.3333333333333333, 6), (0.25, 4), (0.4, 5), (0.75, 4), (0.4444444444444444, 9), (1.0, 1), (0.6666666666666666, 3), (0.3333333333333333, 3), (0.75, 4), (0.25, 4), (0.3333333333333333, 6), (0.5, 4), (1.0, 1), (0.5, 2), (0.5, 2), (0.5, 2), (0.25, 4), (0.6666666666666666, 3), (0.5, 2), (0.3333333333333333, 3), (0.5, 2), (0.2222222222222222, 9), (0.375, 8), (0.5, 4)]",0.9414430530709601,3.411679640231809,3.3402401424834283,0.13253012048192772,0.10714285714285714,0.118491921005386,0.6531773285820827,0.6395000009267339,0.6462663074508797,0.6113329935346159,2.181769133089961,0.6463024850900416,0.6462663074508795
53747.27719496701,236592.17605211434,146.28102234779945,197,40,42,0.38578680203045684,"[(1.0, 1), (1.0, 1), (0.3333333333333333, 3), (0.3333333333333333, 3), (0.5, 2), (0.375, 8), (0.3333333333333333, 3), (0.5, 2), (0.5, 2), (0.5, 6), (0.25, 8), (0.2222222222222222, 9), (0.5, 2), (0.125, 8), (0.3333333333333333, 3), (0.13333333333333333, 15), (1.0, 1), (0.6, 5), (0.4, 5), (0.25, 8), (0.25, 4), (0.6666666666666666, 3), (0.6666666666666666, 3), (0.75, 4), (1.0, 2), (0.3333333333333333, 6), (0.4, 5), (0.2222222222222222, 9), (0.5, 4), (0.5, 2), (0.3333333333333333, 6), (0.6, 5), (0.6666666666666666, 3), (0.3333333333333333, 3), (0.4, 5), (0.3333333333333333, 9), (0.4, 10), (0.3333333333333333, 3), (0.5, 4), (0.5, 2), (0.375, 8), (1.0, 2)]",0.9390344970475499,3.5493430997043904,3.372037748285461,0.11413043478260869,0.08388814913448735,0.09669992325402917,0.5985443560845582,0.5686444240649605,0.5832114160649072,0.5554394438713401,2.018314162740345,0.5834028716444891,0.5832114160649072
57878.82971096525,271325.1397504237,147.05544116527477,227,45,47,0.3700440528634361,"[(1.0, 1), (1.0, 1), (0.6666666666666666, 3), (0.3333333333333333, 3), (0.6666666666666666, 3), (0.3333333333333333, 3), (0.3333333333333333, 3), (1.0, 1), (1.0, 1), (0.3333333333333333, 3), (1.0, 1), (0.3333333333333333, 6), (0.5, 2), (0.5454545454545454, 11), (0.25, 4), (0.5, 4), (0.5, 2), (0.3333333333333333, 3), (0.5, 4), (0.25, 8), (0.6666666666666666, 3), (0.6666666666666666, 3), (0.3333333333333333, 3), (0.5, 8), (0.5, 2), (0.3333333333333333, 9), (0.25, 8), (0.25, 8), (0.25, 8), (0.2222222222222222, 9), (0.16666666666666666, 6), (0.16666666666666666, 6), (0.42857142857142855, 7), (0.3333333333333333, 9), (0.4, 5), (0.6, 5), (0.3333333333333333, 6), (0.16666666666666666, 6), (0.25, 4), (0.2, 5), (0.2857142857142857, 7), (0.5, 4), (0.3333333333333333, 6), (0.4, 5), (0.4, 5), (0.375, 8), (0.2, 5)]",0.944875443452497,3.7051814496078337,3.4429028671141646,0.12286689419795221,0.07407407407407407,0.09242618741976893,0.5988405913343042,0.5564504780373007,0.5768678424864201,0.5523202747210405,2.061749988849218,0.5772565576207112,0.5768678424864201
82414.27367072646,357908.7256578436,148.1034526585471,250,50,59,0.408,"[(0.5, 2), (1.0, 1), (0.07692307692307693, 13), (0.6666666666666666, 3), (0.10526315789473684, 19), (0.5, 2), (1.0, 1), (1.0, 1), (0.5, 2), (1.0, 2), (0.75, 4), (1.0, 1), (0.3333333333333333, 3), (0.3333333333333333, 3), (0.2727272727272727, 11), (1.0, 2), (0.25, 4), (0.25, 4), (0.25, 4), (0.5, 2), (1.0, 1), (0.75, 4), (0.5, 6), (0.3333333333333333, 3), (0.8333333333333334, 6), (0.5, 4), (0.75, 4), (0.25, 4), (0.2, 5), (0.25, 8), (0.42857142857142855, 7), (0.4, 5), (0.4, 5), (0.3333333333333333, 3), (0.6666666666666666, 3), (0.3333333333333333, 3), (0.2857142857142857, 7), (1.0, 1), (1.0, 1), (1.0, 3), (0.5, 4), (0.75, 4), (0.5, 2), (0.3333333333333333, 6), (0.25, 4), (0.75, 4), (0.2222222222222222, 9), (0.5, 4), (0.5, 2), (1.0, 1), (0.4, 5), (0.4444444444444444, 9), (0.375, 8), (0.3333333333333333, 3), (0.3333333333333333, 3), (0.3333333333333333, 3), (0.25, 8), (0.5, 2), (0.5, 2)]",0.9439357429718875,3.8454217324968276,3.490221626212332,0.10875706214689265,0.06465155331654072,0.08109531332280147,0.6214028596736418,0.5640041197808778,0.5913138339388346,0.5011134185922327,2.1688336994231316,0.5920082540805937,0.5913138339388346
85579.54641604234,403063.6029831959,147.61641765979192,294,50,65,0.3877551020408163,"[(1.0, 1), (0.5, 2), (1.0, 1), (1.0, 1), (1.0, 1), (0.3333333333333333, 3), (0.5, 2), (0.2222222222222222, 9), (0.3333333333333333, 3), (0.3333333333333333, 3), (0.5, 2), (0.6666666666666666, 3), (0.5, 2), (0.3333333333333333, 3), (1.0, 1), (0.6666666666666666, 3), (1.0, 1), (0.6666666666666666, 3), (0.5, 4), (0.35714285714285715, 14), (0.2, 10), (0.14285714285714285, 21), (0.3333333333333333, 3), (0.16666666666666666, 6), (0.3333333333333333, 3), (0.3333333333333333, 3), (0.3333333333333333, 3), (1.0, 3), (0.5, 4), (0.2857142857142857, 7), (0.25, 4), (0.6666666666666666, 3), (0.6666666666666666, 3), (0.3333333333333333, 3), (0.3333333333333333, 3), (0.3333333333333333, 3), (0.5, 4), (0.6666666666666666, 6), (0.375, 8), (0.3333333333333333, 6), (0.5, 2), (0.4, 5), (0.5, 2), (0.5, 4), (0.3333333333333333, 6), (0.25, 4), (0.14285714285714285, 7), (0.4, 5), (0.3, 10), (0.3333333333333333, 6), (0.42857142857142855, 7), (0.8333333333333334, 6), (0.5, 2), (0.6666666666666666, 3), (0.5, 4), (0.25, 4), (0.25, 4), (0.5, 6), (0.5, 6), (0.5, 6), (0.3333333333333333, 6), (0.2857142857142857, 7), (0.2, 5), (0.25, 4), (0.4, 5)]",0.9449977943395789,3.9760806573632457,3.5127345912421526,0.10823529411764705,0.0540223135642983,0.07207207207207207,0.6151028447342269,0.543422839239444,0.5770453584822363,0.4438810449863356,2.16069303986937,0.5781530371015381,0.5770453584822363
