AIC,BIC,likelihood,number of observations,number of classes,number of clusters,purity,purity 2,rand index,entropy (clusters),entropy (classes),precision,recall,F-measure,homogeneity,completeness,V-Measure,NV-Measure,mutual information,normalized mutual information,normalized mutual information 2
46958.65332373818,105182.77250431613,274.8918334532727,40,21,26,0.925,"[(1.0, 2), (0.6666666666666666, 3), (0.5, 2), (1.0, 2), (1.0, 3), (1.0, 1), (1.0, 1), (1.0, 1), (0.5, 2), (1.0, 2), (1.0, 1), (1.0, 1), (1.0, 2), (1.0, 1), (1.0, 1), (1.0, 3), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 3)]",0.967948717948718,3.15135161334552,2.861011537527429,0.7777777777777778,0.4,0.5283018867924528,0.9590867498635581,0.8707242458217151,0.912771962701861,0.7372388929515031,2.7439582568493233,0.913838107627684,0.9127719627018609
39004.680409688524,128628.36954371881,249.35078677836498,76,28,29,0.75,"[(1.0, 2), (1.0, 1), (0.5, 2), (1.0, 3), (1.0, 4), (1.0, 2), (1.0, 1), (0.3888888888888889, 18), (1.0, 3), (0.6666666666666666, 12), (1.0, 1), (0.5, 2), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 2), (1.0, 3), (1.0, 1), (1.0, 3), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (0.5, 4), (1.0, 1), (1.0, 1)]",0.9284210526315789,2.8432235297841872,3.0690614850625026,0.3467741935483871,0.671875,0.4574468085106383,0.8152724673771142,0.8800297631361044,0.8464143129689288,0.8172276125217244,2.502121329458977,0.8470324883717679,0.8464143129689288
37833.88953784424,182320.34789294965,242.0773479313683,130,37,38,0.676923076923077,"[(0.5, 2), (0.42105263157894735, 19), (1.0, 1), (1.0, 3), (1.0, 1), (1.0, 4), (0.3333333333333333, 21), (1.0, 1), (1.0, 5), (0.625, 8), (1.0, 1), (0.7142857142857143, 7), (1.0, 1), (1.0, 2), (1.0, 1), (0.3, 10), (0.6666666666666666, 3), (1.0, 4), (0.5, 4), (1.0, 4), (1.0, 1), (1.0, 1), (1.0, 3), (1.0, 2), (1.0, 2), (1.0, 5), (1.0, 2), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (0.5, 2), (1.0, 1)]",0.937984496124031,3.1010542060701036,3.3402401424834283,0.301498127340824,0.5227272727272727,0.3824228028503563,0.7862129281332315,0.8468539433943358,0.8154075379833523,0.7939494448785273,2.6261399830900585,0.815970292680582,0.8154075379833523
19585.069438663326,202429.96829581063,232.9871334044078,197,40,42,0.6294416243654822,"[(0.5, 6), (0.38461538461538464, 26), (1.0, 1), (0.75, 4), (1.0, 3), (1.0, 1), (0.36, 25), (0.5, 6), (1.0, 9), (0.5, 12), (1.0, 1), (1.0, 1), (0.5, 2), (0.75, 4), (1.0, 1), (0.5555555555555556, 18), (0.4, 5), (0.6, 10), (1.0, 4), (1.0, 5), (1.0, 1), (1.0, 1), (1.0, 5), (1.0, 6), (0.7142857142857143, 7), (0.5, 4), (1.0, 1), (1.0, 2), (1.0, 1), (1.0, 2), (0.6, 5), (0.5, 2), (1.0, 2), (1.0, 1), (0.3333333333333333, 6), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1)]",0.9420387444317828,3.196659443566001,3.372037748285461,0.3293135435992579,0.47270306258322237,0.38819026790595956,0.7634544005312445,0.8053397939738495,0.7838379460936548,0.7465123296130045,2.574397057686004,0.7841174718320344,0.7838379460936548
30962.641201427323,267116.36985678755,235.5492484550059,227,45,52,0.6828193832599119,"[(0.5, 6), (0.37037037037037035, 27), (1.0, 1), (0.75, 4), (1.0, 1), (1.0, 1), (0.5263157894736842, 19), (0.8, 5), (1.0, 12), (0.42857142857142855, 14), (0.5, 4), (0.5, 6), (0.5, 2), (0.5, 2), (1.0, 1), (0.5555555555555556, 18), (0.375, 8), (0.6666666666666666, 9), (1.0, 4), (1.0, 5), (1.0, 1), (1.0, 5), (0.3333333333333333, 6), (1.0, 6), (0.75, 8), (0.5, 4), (1.0, 1), (1.0, 2), (1.0, 1), (0.9230769230769231, 13), (1.0, 3), (1.0, 1), (1.0, 2), (1.0, 2), (1.0, 1), (1.0, 1), (1.0, 4), (0.5, 2), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 2), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1)]",0.9536080464699233,3.407397955302507,3.4429028671141646,0.4037102473498233,0.47016460905349794,0.4344106463878327,0.7947068504938141,0.8029876550881216,0.7988257932051429,0.691291551812143,2.7360984940804203,0.7988365229259954,0.7988257932051429
24630.87129755938,272108.5802221644,231.84625740488124,250,50,53,0.656,"[(0.5, 6), (0.3793103448275862, 29), (1.0, 1), (0.5, 6), (0.5, 2), (1.0, 1), (1.0, 2), (1.0, 5), (0.9230769230769231, 13), (0.5, 16), (1.0, 1), (0.5, 6), (0.5, 2), (0.5, 2), (0.47619047619047616, 21), (1.0, 6), (1.0, 2), (0.6666666666666666, 9), (1.0, 4), (0.5, 4), (1.0, 1), (0.875, 8), (0.2857142857142857, 7), (0.4, 10), (1.0, 2), (0.5789473684210527, 19), (1.0, 1), (1.0, 2), (1.0, 2), (1.0, 1), (1.0, 3), (1.0, 1), (0.7916666666666666, 24), (1.0, 2), (0.5, 2), (1.0, 1), (0.6, 5), (0.5, 2), (1.0, 1), (1.0, 1), (0.5, 4), (1.0, 2), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1)]",0.9522248995983936,3.3605360081876956,3.490221626212332,0.4015957446808511,0.5071368597816961,0.44823747680890536,0.7739742951241454,0.8038425466631275,0.7886257162011876,0.7439865247181016,2.701341822974738,0.788767055881768,0.7886257162011877
11207.271414027608,279847.0602662703,228.99783773124557,294,50,55,0.6462585034013606,"[(0.5, 6), (0.3870967741935484, 31), (1.0, 1), (0.375, 8), (0.5, 2), (1.0, 1), (1.0, 2), (0.4782608695652174, 23), (0.9230769230769231, 13), (0.55, 20), (0.6666666666666666, 3), (0.5, 6), (0.6666666666666666, 6), (0.6666666666666666, 3), (0.4782608695652174, 23), (1.0, 6), (1.0, 2), (0.7, 10), (1.0, 4), (1.0, 2), (1.0, 1), (0.875, 8), (0.42857142857142855, 7), (0.3, 10), (1.0, 2), (0.84375, 32), (1.0, 1), (1.0, 2), (1.0, 2), (1.0, 3), (0.5, 4), (1.0, 1), (0.6, 5), (1.0, 1), (0.6666666666666666, 3), (1.0, 1), (0.5, 8), (0.5, 2), (1.0, 1), (1.0, 1), (0.6, 5), (0.75, 4), (0.6, 5), (1.0, 1), (1.0, 1), (1.0, 2), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1)]",0.9536114787211813,3.391512188500056,3.5127345912421526,0.4283632831471588,0.5179095713446858,0.4688995215311005,0.7639193734441516,0.7912240495895416,0.7773320084359725,0.7066654622145204,2.6834460080173033,0.7774518507382865,0.7773320084359725
