AIC,BIC,likelihood,number of observations,number of classes,number of clusters,purity,purity 2,rand index,entropy (clusters),entropy (classes),precision,recall,F-measure,homogeneity,completeness,V-Measure,NV-Measure,mutual information,normalized mutual information,normalized mutual information 2
196746.68324583615,370733.3557291997,116.14145942704832,40,21,20,0.8,"[(0.5, 4), (0.6666666666666666, 3), (0.4444444444444444, 9), (1.0, 1), (1.0, 2), (1.0, 1), (1.0, 4), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 2), (1.0, 1), (1.0, 3), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1)]",0.9346153846153846,2.6831384906330986,2.861011537527429,0.35714285714285715,0.5714285714285714,0.43956043956043955,0.8347439818871287,0.8900815859479371,0.8615250853350513,0.8205000812714774,2.3882121630606625,0.8619688203517524,0.8615250853350511
253284.23057668493,565427.6931745318,95.82743041654652,76,28,26,0.6447368421052632,"[(0.42857142857142855, 7), (0.4444444444444444, 9), (0.5, 2), (1.0, 3), (0.5, 2), (0.6666666666666666, 9), (1.0, 5), (1.0, 1), (1.0, 1), (0.4166666666666667, 12), (1.0, 2), (1.0, 1), (0.3333333333333333, 9), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1)]",0.9287719298245614,2.7745856568592826,3.0690614850625026,0.3222748815165877,0.53125,0.40117994100294985,0.7626930440158682,0.8436401451609234,0.8011270323020854,0.7439036728519365,2.3407518463141814,0.8021461652135313,0.8011270323020854
267250.1033826983,680825.9945685555,81.55344852808341,130,37,28,0.6846153846153846,"[(0.5714285714285714, 7), (1.0, 1), (0.6363636363636364, 11), (1.0, 5), (0.4, 5), (1.0, 6), (0.4166666666666667, 12), (1.0, 1), (0.5, 6), (1.0, 1), (1.0, 4), (0.6, 5), (1.0, 5), (1.0, 1), (1.0, 1), (0.7692307692307693, 13), (0.4444444444444444, 9), (0.3333333333333333, 9), (1.0, 2), (0.6666666666666666, 6), (0.6666666666666666, 6), (0.8, 5), (1.0, 4), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1)]",0.9598091830649971,3.033485933508797,3.3402401424834283,0.4650602409638554,0.6266233766233766,0.5338865836791148,0.8060815516117508,0.8875946735294425,0.8448765838716228,0.6393660634704172,2.692505956808897,0.8458567796269877,0.8448765838716228
350985.92526008136,976718.5911053396,76.61440289319451,197,40,37,0.7461928934010152,"[(1.0, 6), (1.0, 1), (0.8, 5), (1.0, 9), (1.0, 3), (1.0, 8), (0.46153846153846156, 13), (1.0, 3), (0.4444444444444444, 9), (1.0, 2), (1.0, 5), (0.42857142857142855, 7), (1.0, 5), (0.25, 12), (0.5, 12), (1.0, 10), (0.4444444444444444, 9), (0.8333333333333334, 6), (1.0, 11), (0.875, 8), (0.875, 8), (1.0, 12), (1.0, 1), (1.0, 1), (0.5555555555555556, 9), (0.42857142857142855, 7), (1.0, 1), (0.5, 4), (1.0, 1), (1.0, 2), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1)]",0.9694913498394282,3.3085579111884393,3.372037748285461,0.6125,0.5872170439414115,0.5995921142080217,0.8509563694474158,0.8672832928863322,0.8590422609550975,0.7946140913834653,2.8694569999206347,0.8590810451854662,0.8590422609550975
428643.4822671904,1222526.3466192747,76.97030337623262,227,45,45,0.748898678414097,"[(1.0, 6), (0.6, 5), (0.6666666666666666, 6), (0.8571428571428571, 14), (1.0, 4), (1.0, 9), (0.42857142857142855, 14), (0.42857142857142855, 7), (0.4444444444444444, 9), (1.0, 2), (0.8333333333333334, 6), (0.42857142857142855, 7), (1.0, 5), (0.21428571428571427, 14), (0.5, 12), (1.0, 10), (0.4444444444444444, 9), (0.5, 10), (1.0, 13), (1.0, 8), (0.8571428571428571, 7), (1.0, 11), (1.0, 1), (1.0, 1), (1.0, 5), (1.0, 4), (0.8333333333333334, 6), (1.0, 4), (1.0, 1), (1.0, 2), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1)]",0.9691629955947136,3.4434134306783135,3.4429028671141646,0.6039035591274398,0.5411522633744856,0.5708084644601193,0.8543059772523296,0.8541793071578432,0.854242637509315,0.854242637509315,2.9412924984748137,0.8542426398572006,0.854242637509315
456878.52185002307,1327549.16940871,75.2309562999538,250,50,48,0.744,"[(1.0, 9), (0.6, 5), (1.0, 4), (1.0, 16), (1.0, 4), (1.0, 10), (0.46153846153846156, 13), (0.3, 10), (0.4, 10), (1.0, 2), (1.0, 5), (0.375, 8), (1.0, 5), (0.2, 15), (0.42857142857142855, 14), (1.0, 10), (0.5, 10), (0.5, 10), (1.0, 13), (1.0, 8), (1.0, 1), (1.0, 11), (1.0, 1), (1.0, 1), (1.0, 1), (0.5714285714285714, 7), (0.8571428571428571, 7), (1.0, 3), (1.0, 1), (0.6666666666666666, 6), (1.0, 5), (0.875, 8), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 2), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1)]",0.9691566265060241,3.4807726463191337,3.490221626212332,0.612027158098933,0.5298068849706129,0.5679567956795679,0.8478685546364042,0.8501701967540835,0.8490178157907855,0.815057103159154,2.95924916557737,0.8490185957426564,0.8490178157907854
512097.06809802016,1536695.8311225765,75.18525833670036,294,50,54,0.7482993197278912,"[(1.0, 8), (0.6666666666666666, 6), (0.8, 5), (1.0, 12), (1.0, 4), (1.0, 10), (0.46153846153846156, 13), (0.42857142857142855, 7), (0.4, 10), (1.0, 2), (1.0, 5), (0.3, 10), (1.0, 5), (0.2, 15), (0.5, 12), (1.0, 11), (0.5, 10), (0.5833333333333334, 12), (1.0, 10), (1.0, 1), (1.0, 1), (0.6666666666666666, 6), (1.0, 1), (1.0, 1), (1.0, 2), (0.5555555555555556, 9), (0.7, 10), (1.0, 3), (1.0, 1), (0.8, 5), (1.0, 7), (0.5, 8), (1.0, 1), (1.0, 1), (1.0, 1), (0.5, 4), (1.0, 12), (1.0, 5), (1.0, 1), (1.0, 9), (1.0, 1), (1.0, 1), (0.875, 8), (1.0, 1), (1.0, 10), (0.7777777777777778, 9), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1)]",0.9663578742077036,3.655795199455404,3.5127345912421526,0.6106271777003485,0.41162654139753374,0.49175727814801823,0.8578353088715167,0.8242660211137551,0.8407156979307606,0.7784404610470006,3.013347763061873,0.8408831647823699,0.8407156979307606
