AIC,BIC,likelihood,number of observations,number of classes,number of clusters,purity,purity 2,rand index,entropy (clusters),entropy (classes),precision,recall,F-measure,homogeneity,completeness,V-Measure,NV-Measure,mutual information,normalized mutual information,normalized mutual information 2
230609.0389569642,465491.637917314,594.2870130379473,40,21,27,0.925,"[(1.0, 1), (0.6666666666666666, 3), (0.5, 2), (1.0, 2), (0.5, 2), (1.0, 2), (1.0, 1), (1.0, 4), (1.0, 2), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 2), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 2), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 2)]",0.9666666666666667,3.1905952241278612,2.861011537527429,0.7647058823529411,0.37142857142857144,0.5,0.9590867498635578,0.8600145314889871,0.9068527962642338,0.7053299526499596,2.7439582568493224,0.9082007167147595,0.9068527962642338
244942.4017302124,629119.5089429487,557.3657780907079,76,28,32,0.75,"[(1.0, 1), (0.5714285714285714, 7), (0.5, 2), (1.0, 3), (1.0, 1), (1.0, 2), (0.5714285714285714, 14), (1.0, 4), (1.0, 3), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (0.5, 6), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (0.4, 10), (1.0, 1), (1.0, 2), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 2), (1.0, 1)]",0.9382456140350878,2.9882779452300494,3.0690614850625026,0.3723404255319149,0.546875,0.4430379746835443,0.825667784106823,0.8479884542547371,0.8366792796806388,0.732094369720559,2.5340251956591517,0.8367536961213131,0.8366792796806387
222430.9488457547,739401.5297116889,531.2963505932512,130,37,35,0.6461538461538462,"[(1.0, 5), (0.35714285714285715, 14), (0.5, 2), (1.0, 5), (1.0, 2), (0.6, 5), (1.0, 1), (1.0, 3), (0.3125, 16), (1.0, 3), (0.8, 5), (0.5, 2), (1.0, 2), (1.0, 1), (1.0, 2), (1.0, 1), (1.0, 1), (0.5238095238095238, 21), (1.0, 1), (1.0, 4), (1.0, 1), (1.0, 1), (0.3125, 16), (1.0, 2), (1.0, 1), (1.0, 3), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 2), (1.0, 1), (1.0, 1), (1.0, 1)]",0.9323792486583184,2.9680719909364104,3.3402401424834283,0.28524046434494194,0.5584415584415584,0.37760702524698136,0.748829755563777,0.842725923447377,0.7930080682498508,0.7501427672633724,2.501271209420181,0.7943917467234649,0.7930080682498509
201345.8873509832,860902.1180097002,508.70586966755536,197,40,39,0.6040609137055838,"[(1.0, 6), (0.4444444444444444, 9), (0.3333333333333333, 33), (1.0, 6), (1.0, 2), (1.0, 2), (0.6666666666666666, 3), (1.0, 4), (0.3333333333333333, 27), (1.0, 2), (0.5454545454545454, 11), (0.3333333333333333, 3), (0.46875, 32), (1.0, 2), (1.0, 1), (1.0, 1), (0.42857142857142855, 7), (0.8333333333333334, 12), (1.0, 1), (1.0, 4), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 2), (1.0, 2), (1.0, 2), (1.0, 1), (1.0, 2), (1.0, 1), (0.6666666666666666, 3), (1.0, 1), (1.0, 2), (1.0, 2), (0.6666666666666666, 3), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1)]",0.9220967574847198,2.9253064016686214,3.372037748285461,0.26716141001855287,0.5752330226364847,0.36486486486486486,0.7136614909901119,0.8226466416453524,0.7642883824711688,0.7451811729093896,2.4064934871163417,0.7662187865320391,0.7642883824711689
250996.88589444445,1080163.5853266222,513.645625783162,227,45,47,0.6872246696035242,"[(1.0, 6), (1.0, 3), (0.41935483870967744, 31), (1.0, 6), (1.0, 2), (0.6666666666666666, 3), (0.6666666666666666, 3), (1.0, 4), (0.40625, 32), (1.0, 4), (0.5, 12), (0.8, 5), (0.6666666666666666, 3), (1.0, 2), (0.5862068965517241, 29), (1.0, 11), (0.375, 8), (1.0, 2), (1.0, 1), (1.0, 4), (1.0, 1), (1.0, 1), (1.0, 2), (1.0, 2), (1.0, 2), (1.0, 2), (1.0, 1), (0.9285714285714286, 14), (1.0, 1), (0.6666666666666666, 3), (1.0, 1), (1.0, 3), (0.4444444444444444, 9), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1)]",0.9445635647733032,3.133211107830451,3.4429028671141646,0.36964078794901506,0.6563786008230452,0.4729429206819867,0.7803494666175962,0.8574804963681738,0.8170987991403718,0.7823286374748241,2.686667415968731,0.8180063862684056,0.8170987991403718
251815.8500983665,1140625.5428449619,505.960299803267,250,50,49,0.664,"[(0.8571428571428571, 7), (1.0, 3), (0.37142857142857144, 35), (1.0, 6), (1.0, 2), (0.6666666666666666, 3), (0.6666666666666666, 3), (1.0, 4), (0.48717948717948717, 39), (0.8, 5), (0.6, 15), (0.6666666666666666, 3), (1.0, 2), (1.0, 2), (0.5641025641025641, 39), (0.7142857142857143, 7), (0.42857142857142855, 7), (1.0, 2), (1.0, 1), (1.0, 4), (1.0, 1), (1.0, 1), (1.0, 2), (0.9285714285714286, 14), (1.0, 3), (1.0, 2), (1.0, 1), (0.5, 10), (1.0, 1), (0.6666666666666666, 3), (1.0, 2), (1.0, 2), (1.0, 1), (0.5, 2), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 2), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1)]",0.938859437751004,3.060746612601392,3.490221626212332,0.3544562551103843,0.7279596977329975,0.4767665658509761,0.7649714786125694,0.8723100393534353,0.8151222539197333,0.7988198088413385,2.669919998089214,0.8168796120682571,0.8151222539197334
313019.2292120628,1432488.5891444269,501.35505236043747,294,50,59,0.6768707482993197,"[(0.75, 8), (0.38461538461538464, 13), (0.3888888888888889, 36), (1.0, 6), (1.0, 2), (0.6666666666666666, 3), (0.6666666666666666, 3), (1.0, 4), (0.5869565217391305, 46), (0.8, 5), (0.6153846153846154, 13), (0.6, 5), (1.0, 2), (1.0, 2), (0.5272727272727272, 55), (0.75, 8), (0.5, 6), (1.0, 2), (1.0, 1), (1.0, 4), (1.0, 1), (1.0, 1), (1.0, 2), (0.9333333333333333, 15), (1.0, 3), (1.0, 2), (1.0, 1), (1.0, 1), (1.0, 1), (0.75, 4), (1.0, 2), (1.0, 2), (1.0, 1), (1.0, 4), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 2), (1.0, 1), (1.0, 1), (0.6666666666666666, 3), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 2), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 2), (1.0, 1)]",0.9367788070859743,3.117876365442604,3.5127345912421526,0.3569023569023569,0.7469172049324722,0.4830074045946459,0.7626114803447901,0.859191132906018,0.8080256085556645,0.6847674648776818,2.678851726685529,0.8094621805647103,0.8080256085556645
