AIC,BIC,likelihood,number of observations,number of classes,number of clusters,purity,purity 2,rand index,entropy (clusters),entropy (classes),precision,recall,F-measure,homogeneity,completeness,V-Measure,NV-Measure,mutual information,normalized mutual information,normalized mutual information 2
69516.97630755394,147810.0500413678,289.98779615557567,40,21,9,0.375,"[(1.0, 1), (0.5, 2), (0.5, 2), (1.0, 3), (0.5, 2), (0.3333333333333333, 3), (0.5, 2), (1.0, 1), (0.20833333333333334, 24)]",0.6294871794871795,1.4786258764929632,2.861011537527429,0.055944055944055944,0.45714285714285713,0.09968847352024922,0.362915592641109,0.7022098789164257,0.47852186652289674,0.20508079993838432,1.0383056976948175,0.5048196850018787,0.4785218665228967
138038.10666927282,354136.70978060056,311.81508770215254,76,28,18,0.42105263157894735,"[(1.0, 1), (1.0, 1), (0.3333333333333333, 3), (0.5, 2), (1.0, 1), (0.3333333333333333, 3), (0.16666666666666666, 12), (1.0, 1), (0.3333333333333333, 3), (0.3, 10), (0.25, 4), (1.0, 2), (0.5714285714285714, 7), (0.3333333333333333, 3), (0.4, 5), (0.5, 8), (0.5, 4), (0.5, 6)]",0.8978947368421053,2.634079767168207,3.0690614850625026,0.11374407582938388,0.1875,0.1415929203539823,0.5586432475481496,0.6508954270521065,0.6012512750827116,0.3865186768388861,1.7145104749402633,0.6030077405660963,0.6012512750827116
200185.80736430318,598991.0285958637,299.869971675757,130,37,27,0.4,"[(1.0, 1), (0.5, 2), (0.16666666666666666, 30), (1.0, 1), (1.0, 1), (0.5, 2), (0.5, 2), (0.5, 2), (0.4, 5), (0.75, 4), (0.5, 4), (1.0, 2), (0.5, 2), (0.3333333333333333, 3), (1.0, 3), (0.5, 6), (0.14285714285714285, 7), (0.4, 5), (0.6666666666666666, 3), (0.6666666666666666, 3), (0.4, 5), (0.6666666666666666, 3), (0.2857142857142857, 7), (0.2, 5), (0.4, 5), (0.4, 10), (0.42857142857142855, 7)]",0.8989862850327967,2.9229214079795236,3.3402401424834283,0.07956318252730109,0.16558441558441558,0.10748155953635406,0.5489377667352845,0.6273120991788387,0.5855138652902445,0.4272668746712595,1.8335839641744016,0.5868179468704541,0.5855138652902444
320757.0625577898,1047960.4228434244,310.22065340662493,197,40,43,0.36548223350253806,"[(0.5, 2), (0.3333333333333333, 6), (1.0, 1), (1.0, 1), (0.5, 2), (0.6, 5), (0.5, 2), (0.3333333333333333, 9), (0.5, 4), (0.4166666666666667, 12), (0.25, 4), (0.3333333333333333, 6), (1.0, 1), (0.42857142857142855, 7), (0.4, 5), (0.3333333333333333, 6), (0.3333333333333333, 3), (0.5, 2), (1.0, 1), (0.5, 2), (0.3333333333333333, 3), (0.3333333333333333, 3), (0.16666666666666666, 6), (0.3333333333333333, 3), (0.5, 2), (0.2222222222222222, 9), (0.2, 5), (0.2, 5), (0.4, 5), (0.6, 5), (0.5, 4), (0.3333333333333333, 3), (1.0, 2), (0.3333333333333333, 3), (0.2857142857142857, 7), (0.5, 2), (0.375, 8), (0.125, 8), (0.16666666666666666, 18), (0.4, 5), (0.5, 4), (0.5, 4), (0.5, 2)]",0.9372733865119652,3.5511248838117937,3.372037748285461,0.10069444444444445,0.07723035952063914,0.08741522230595328,0.5853565006258319,0.5558363281766238,0.5702146031247122,0.5304321889532206,1.973844216314587,0.570405476816431,0.5702146031247123
355594.9051203106,1202403.522092535,305.94514290680485,227,45,48,0.3920704845814978,"[(1.0, 1), (0.5, 2), (1.0, 1), (1.0, 1), (1.0, 1), (0.3333333333333333, 3), (0.25, 4), (1.0, 1), (0.5, 2), (0.6666666666666666, 3), (1.0, 1), (1.0, 1), (0.5, 4), (0.3333333333333333, 3), (0.3333333333333333, 6), (0.3333333333333333, 6), (0.4, 5), (1.0, 2), (0.6, 5), (0.25, 4), (0.3333333333333333, 3), (0.3333333333333333, 3), (0.5, 2), (0.4, 5), (1.0, 1), (0.6666666666666666, 3), (0.6666666666666666, 3), (1.0, 2), (0.25, 4), (0.3333333333333333, 3), (0.3333333333333333, 3), (0.125, 8), (0.6, 5), (0.25, 4), (0.8, 5), (0.5, 6), (1.0, 1), (0.4444444444444444, 9), (0.3333333333333333, 6), (0.42857142857142855, 14), (0.35714285714285715, 14), (0.125, 8), (0.4, 5), (0.5, 4), (0.3333333333333333, 6), (0.25, 20), (0.2, 5), (0.15789473684210525, 19)]",0.9359869010954739,3.5626290639751312,3.4429028671141646,0.10495283018867925,0.09156378600823045,0.0978021978021978,0.5754971912789144,0.5561569543980328,0.5656618082282403,0.5303079452139753,1.9813809298703233,0.5657444344987436,0.5656618082282402
362454.08766172745,1269402.825596231,305.2878246765451,250,50,50,0.396,"[(1.0, 1), (1.0, 1), (0.5, 2), (0.4, 5), (0.5, 2), (0.3333333333333333, 3), (0.25, 4), (0.4, 5), (0.5, 10), (0.3333333333333333, 3), (0.5, 2), (0.4, 5), (0.3333333333333333, 15), (0.5, 4), (0.13043478260869565, 23), (0.5, 2), (0.5, 2), (0.5, 2), (0.6666666666666666, 3), (0.3333333333333333, 3), (0.6666666666666666, 3), (0.3333333333333333, 6), (0.5, 2), (0.4, 5), (0.3333333333333333, 3), (1.0, 1), (0.3333333333333333, 3), (0.5294117647058824, 17), (0.8, 5), (0.3333333333333333, 9), (0.3333333333333333, 6), (0.25, 4), (0.5, 2), (1.0, 1), (0.5, 2), (0.5, 4), (0.5, 6), (0.75, 4), (0.5, 4), (0.6666666666666666, 3), (0.5, 4), (0.3333333333333333, 3), (0.4444444444444444, 9), (0.25, 8), (0.3333333333333333, 6), (0.4, 5), (0.2, 5), (0.3333333333333333, 6), (0.2, 10), (0.2857142857142857, 7)]",0.939566265060241,3.650265203349734,3.490221626212332,0.12823275862068967,0.09991603694374475,0.1123171307220387,0.5880993949256191,0.5623145476246982,0.5749180064400934,0.5749180064400934,2.0525972265317827,0.5750624707072773,0.5749180064400933
377188.1945828254,1401786.9576073815,304.62211805641937,294,50,54,0.37755102040816324,"[(1.0, 1), (0.2, 5), (1.0, 1), (1.0, 1), (0.25, 16), (0.5, 4), (0.15, 20), (0.3333333333333333, 3), (0.16666666666666666, 6), (0.4, 5), (0.25, 4), (1.0, 1), (1.0, 1), (1.0, 2), (0.3333333333333333, 3), (1.0, 1), (0.3333333333333333, 3), (0.5, 4), (0.5, 10), (0.2857142857142857, 7), (0.3125, 16), (0.2857142857142857, 7), (0.4, 5), (0.4, 5), (0.3333333333333333, 6), (0.25, 4), (0.25, 4), (0.5, 2), (0.23076923076923078, 13), (0.3333333333333333, 6), (0.2, 5), (0.25, 8), (0.5, 4), (0.3333333333333333, 6), (0.375, 8), (0.3333333333333333, 3), (0.25, 4), (0.3333333333333333, 3), (0.3333333333333333, 3), (0.3333333333333333, 3), (0.7142857142857143, 7), (0.7142857142857143, 7), (0.3333333333333333, 3), (0.3333333333333333, 9), (0.2222222222222222, 9), (0.6, 5), (0.6666666666666666, 3), (0.4, 5), (0.25, 8), (0.8, 5), (1.0, 2), (0.6666666666666666, 3), (0.45454545454545453, 11), (0.75, 4)]",0.9418634347937127,3.7645829517452487,3.5127345912421526,0.1253507951356408,0.07868467410452143,0.09668109668109669,0.5860621840484183,0.5468549724934088,0.5657801502724306,0.5238705095115098,2.0586809065258036,0.5661192626445639,0.5657801502724306
