AIC,BIC,likelihood,number of observations,number of classes,number of clusters,purity,purity 2,rand index,entropy (clusters),entropy (classes),precision,recall,F-measure,homogeneity,completeness,V-Measure,NV-Measure,mutual information,normalized mutual information,normalized mutual information 2
-1298.4207285670946,-2560.75711985679,19.099676168526354,40,21,30,0.75,"[(1.0, 1), (0.5, 2), (0.5, 2), (0.3333333333333333, 3), (1.0, 1), (1.0, 1), (0.5, 2), (0.5, 2), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (0.5, 2), (1.0, 1), (1.0, 1), (0.5, 2), (1.0, 1), (0.5, 2), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (1.0, 1), (0.5, 2)]",0.941025641025641,3.329224660239851,2.861011537527429,0.0,0.0,0.0,0.8742910368740028,0.7513331177455392,0.8081619711233443,0.565713379786341,2.501356743653341,0.8104836892569305,0.8081619711233444
-4848.610869635777,-3.371175763992195,48.203769458022,76,28,40,0.5921052631578947,"[(1.0, 1), (1.0, 1), (0.25, 4), (0.3333333333333333, 3), (0.3333333333333333, 3), (0.3333333333333333, 3), (0.5, 2), (1.0, 1), (0.25, 4), (0.5, 2), (0.5, 2), (1.0, 1), (1.0, 1), (0.6666666666666666, 3), (0.5, 2), (1.0, 1), (1.0, 2), (1.0, 1), (1.0, 1), (1.0, 1), (0.3333333333333333, 3), (1.0, 1), (0.5, 2), (1.0, 2), (1.0, 1), (0.3333333333333333, 3), (1.0, 1), (0.5, 2), (0.5, 2), (0.5, 2), (1.0, 1), (0.3333333333333333, 3), (1.0, 2), (1.0, 2), (0.5, 2), (1.0, 1), (0.5, 2), (1.0, 1), (1.0, 1), (0.3333333333333333, 3)]",0.9410526315789474,3.5825074077511703,3.0690614850625026,0.1,0.0390625,0.056179775280898875,0.7859207580742507,0.6732823842033323,0.7252541972534523,0.5076779380774166,2.4120391289168075,0.7274246365027252,0.7252541972534523
-11978.971316752588,-12786.010513032734,11.451735296236803,130,37,48,0.4230769230769231,"[(1.0, 1), (1.0, 1), (0.25, 4), (0.2, 5), (1.0, 1), (0.3333333333333333, 3), (0.5, 2), (0.2, 5), (0.16666666666666666, 6), (0.3333333333333333, 3), (1.0, 1), (0.25, 4), (0.3333333333333333, 3), (0.5, 2), (1.0, 1), (0.25, 4), (0.5, 4), (0.5, 4), (0.2, 5), (1.0, 1), (0.5, 2), (1.0, 1), (0.6666666666666666, 3), (1.0, 1), (1.0, 1), (1.0, 1), (0.3333333333333333, 3), (0.5, 2), (0.25, 4), (1.0, 2), (0.5, 2), (0.5, 4), (0.5, 2), (0.3333333333333333, 3), (0.25, 4), (0.3333333333333333, 3), (0.3333333333333333, 3), (0.3333333333333333, 3), (0.6666666666666666, 3), (0.5, 4), (1.0, 1), (0.3333333333333333, 3), (1.0, 1), (0.3333333333333333, 3), (0.5, 2), (0.3333333333333333, 3), (1.0, 1), (0.2, 5)]",0.9463327370304114,3.738441018060338,3.3402401424834283,0.04487179487179487,0.022727272727272728,0.03017241379310345,0.6843200584475464,0.6114295553923349,0.645824632496235,0.49782315421584783,2.2857933295331003,0.6468489074603434,0.6458246324962351
-18835.1641272656,-4255.833205237306,19.278923918807806,197,40,50,0.3147208121827411,"[(0.3333333333333333, 3), (0.5, 2), (0.25, 4), (0.14285714285714285, 7), (0.5, 2), (0.2, 5), (0.25, 4), (0.16666666666666666, 6), (0.2857142857142857, 7), (0.25, 4), (1.0, 2), (0.2, 5), (1.0, 1), (0.16666666666666666, 6), (0.5, 2), (0.25, 4), (0.25, 4), (0.4, 5), (0.4, 5), (0.16666666666666666, 6), (0.25, 4), (0.3333333333333333, 3), (0.5, 2), (0.3333333333333333, 6), (1.0, 1), (0.5, 2), (0.5, 2), (0.2, 5), (0.3333333333333333, 3), (0.5, 2), (0.2, 5), (0.6666666666666666, 3), (0.2, 5), (0.5, 4), (0.5, 2), (0.3333333333333333, 3), (0.2, 5), (0.25, 4), (0.4, 5), (0.3333333333333333, 6), (0.4, 5), (0.4, 5), (1.0, 1), (0.25, 4), (0.5, 2), (0.25, 4), (0.3333333333333333, 3), (0.14285714285714285, 7), (0.5, 2), (0.25, 8)]",0.9436444628612867,3.8098659199184053,3.372037748285461,0.038356164383561646,0.018641810918774968,0.025089605734767026,0.5922882451344658,0.524222731833551,0.556180760068217,0.44494460805457364,1.997218320459171,0.5572171586529703,0.556180760068217
-12376.567895568427,-19244.123418506024,47.05408234032015,227,45,51,0.29955947136563876,"[(0.25, 4), (0.6, 5), (0.25, 4), (0.14285714285714285, 7), (0.5, 2), (0.16666666666666666, 6), (0.2, 5), (0.125, 8), (0.25, 8), (0.2, 5), (1.0, 2), (0.2, 5), (1.0, 1), (0.2857142857142857, 7), (0.5, 2), (0.25, 4), (0.25, 4), (0.4, 5), (0.4, 5), (0.25, 8), (0.25, 4), (0.25, 4), (0.5, 2), (0.2857142857142857, 7), (0.5, 2), (0.5, 2), (0.3333333333333333, 3), (0.16666666666666666, 6), (0.3333333333333333, 3), (0.3333333333333333, 3), (0.2, 5), (0.75, 4), (0.2, 5), (0.5, 4), (0.2, 5), (0.3333333333333333, 3), (0.16666666666666666, 6), (0.25, 4), (0.3333333333333333, 6), (0.2857142857142857, 7), (0.4, 5), (0.3333333333333333, 6), (1.0, 1), (0.25, 4), (0.5, 2), (0.25, 4), (0.3333333333333333, 3), (0.14285714285714285, 7), (1.0, 1), (0.3333333333333333, 3), (0.2222222222222222, 9)]",0.9446805192780009,3.828081353494772,3.4429028671141646,0.04480651731160896,0.02263374485596708,0.03007518796992481,0.5730004206974848,0.5153455763096512,0.5426458733565439,0.47880518237342107,1.972784791276993,0.5434088994762764,0.5426458733565439
-24263.29243337441,-18537.550955195056,5.17815127604877,250,50,51,0.276,"[(0.25, 4), (0.6, 5), (0.2, 5), (0.14285714285714285, 7), (0.3333333333333333, 3), (0.14285714285714285, 7), (0.16666666666666666, 6), (0.125, 8), (0.25, 8), (0.16666666666666666, 6), (1.0, 2), (0.16666666666666666, 6), (0.3333333333333333, 3), (0.2857142857142857, 7), (0.5, 2), (0.25, 4), (0.25, 4), (0.5, 6), (0.3333333333333333, 6), (0.25, 8), (0.25, 4), (0.2, 5), (0.3333333333333333, 3), (0.25, 8), (0.5, 2), (0.5, 2), (0.3333333333333333, 3), (0.16666666666666666, 6), (0.25, 4), (0.25, 4), (0.2, 5), (0.6, 5), (0.14285714285714285, 7), (0.5, 4), (0.2, 5), (0.25, 4), (0.14285714285714285, 7), (0.25, 4), (0.3333333333333333, 6), (0.2857142857142857, 7), (0.3333333333333333, 6), (0.2857142857142857, 7), (1.0, 1), (0.25, 4), (0.5, 2), (0.25, 4), (0.3333333333333333, 3), (0.125, 8), (1.0, 1), (0.3333333333333333, 3), (0.2222222222222222, 9)]",0.9442570281124498,3.8402876500470464,3.490221626212332,0.04054054054054054,0.020151133501259445,0.0269209197980931,0.553482348498535,0.5030290015990628,0.5270509836779379,0.516716650664645,1.9317760624563771,0.5276529855576699,0.5270509836779379
-13563.097817014475,-16452.00738141937,16.533499290465194,294,50,51,0.23809523809523808,"[(0.25, 4), (0.42857142857142855, 7), (0.16666666666666666, 6), (0.14285714285714285, 7), (0.3333333333333333, 3), (0.125, 8), (0.25, 8), (0.1111111111111111, 9), (0.2222222222222222, 9), (0.14285714285714285, 7), (1.0, 2), (0.16666666666666666, 6), (0.3333333333333333, 3), (0.2857142857142857, 7), (0.5, 2), (0.2, 5), (0.25, 4), (0.375, 8), (0.3333333333333333, 6), (0.25, 8), (0.16666666666666666, 6), (0.2, 5), (0.16666666666666666, 6), (0.2222222222222222, 9), (0.3333333333333333, 3), (0.2, 5), (0.3333333333333333, 3), (0.16666666666666666, 6), (0.16666666666666666, 6), (0.2, 5), (0.2, 5), (0.5, 6), (0.14285714285714285, 7), (0.4, 5), (0.14285714285714285, 7), (0.25, 4), (0.14285714285714285, 7), (0.2, 5), (0.2, 10), (0.2857142857142857, 7), (0.3333333333333333, 6), (0.2222222222222222, 9), (0.3333333333333333, 3), (0.2, 5), (0.5, 2), (0.25, 4), (0.25, 4), (0.1111111111111111, 9), (1.0, 1), (0.2, 5), (0.2, 10)]",0.9427456989621787,3.8537036532077567,3.5127345912421526,0.03645200486026731,0.017615971814445096,0.023752969121140142,0.5168367959994763,0.47110796644234026,0.49291405998061083,0.48324907841236353,1.815510491334124,0.4934429368689838,0.4929140599806108
